accuracy,alpha,attack_scale,avg_adaptive_encryption_quality,avg_adaptive_gain_over_fixed,avg_avg_selected_rank,avg_client_loss,avg_encrypted_selected_size_bytes,avg_encryption_time_sec,avg_fixed_encrypted_params,avg_fixed_parameter_encryption_ratio,avg_fixed_update_coverage_ratio,avg_fixed_update_norm,avg_gradient_cosine_similarity,avg_gradient_energy_ratio_current_field,avg_influence_coverage_ratio,avg_information_coverage_ratio,avg_information_leakage_ratio,avg_leakage_coverage_ratio,avg_parameter_encryption_ratio,avg_plain_selected_size_bytes,avg_privacy_coverage_ratio,avg_reconstruction_risk_score,avg_residual_leakage_risk,avg_residual_privacy_leakage,avg_selected_encrypted_params,avg_selected_ila_leakage_score,avg_selected_update_norm,avg_size_expansion_ratio,avg_total_ila_leakage_score,avg_total_trainable_params,avg_total_update_norm,avg_update_coverage_ratio,avg_variance_coverage_ratio,ckks_global_scale,ckks_poly_modulus_degree,crypto_overhead_percent,crypto_time_sec,decryption_time_sec,encrypted_aggregation_time_sec,f1,full_model_communication_cost_mb,loss,malicious_client_index,max_adaptive_encryption_quality,max_adaptive_gain_over_fixed,max_avg_selected_rank,max_fixed_encrypted_params,max_fixed_parameter_encryption_ratio,max_fixed_update_coverage_ratio,max_fixed_update_norm,max_gradient_cosine_similarity,max_influence_coverage_ratio,max_information_leakage_ratio,max_leakage_coverage_ratio,max_parameter_encryption_ratio,max_privacy_coverage_ratio,max_reconstruction_risk_score,max_residual_privacy_leakage,max_selected_bytes,max_selected_encrypted_params,max_selected_ila_leakage_score,max_selected_update_norm,max_total_ila_leakage_score,max_total_trainable_params,max_total_update_norm,max_update_coverage_ratio,max_variance_coverage_ratio,min_adaptive_encryption_quality,min_adaptive_gain_over_fixed,min_avg_selected_rank,min_fixed_encrypted_params,min_fixed_parameter_encryption_ratio,min_fixed_update_coverage_ratio,min_fixed_update_norm,min_gradient_cosine_similarity,min_influence_coverage_ratio,min_information_leakage_ratio,min_leakage_coverage_ratio,min_parameter_encryption_ratio,min_privacy_coverage_ratio,min_reconstruction_risk_score,min_residual_privacy_leakage,min_selected_encrypted_params,min_selected_ila_leakage_score,min_selected_update_norm,min_total_ila_leakage_score,min_total_trainable_params,min_total_update_norm,min_update_coverage_ratio,min_variance_coverage_ratio,num_selected_by_multikrum,poa_block_creation_time_ms,precision,recall,round,round_time_sec,selected_key_count,selected_plain_budget_bytes,selected_tensor_count,selected_total_values,selection_strategy,selective_encrypted_upload_mb,selective_plain_upload_mb,total_encryption_time_sec
0.8625,0.005,5.0,2.051801314762219,0.2490112067841031,115.19062500000001,0.5277099634706974,41117065.625,0.724112331867218,2562.0,0.0006388852176124844,0.0068173508816740435,0.6938396100013051,0.360719010637516,0.360719010637516,0.9874222462763959,0.25582855766577717,0.7441714423342229,0.9981913114478334,0.12468485901882989,2000000.0,0.9998564555330962,0.7441714423342229,0.7441714423342229,0.000143544466903886,500000.0,0.010861062615421918,1081.2526545073342,20.5585328125,0.010862319508635284,4010110.0,3273.1231944832434,0.25582855766577717,0.9166714005730132,1099511627776,8192,7.64077416475576,6.884402513504028,0.1301259994506836,0.9613778591156006,0.861773446679107,247.328125,0.501716388463974,0,2.651323960787143,0.3303889936679847,116.675,2562,0.0006388852176124844,0.00944811489086098,4.98641961812973,0.5451396942222391,0.9919534545757531,0.7585822194930546,0.9987909155658498,0.1246848590188299,0.9999782936870931,0.7585822194930546,0.0002900016255691362,2000000,500000,0.023305160054674517,8632.201636254787,0.0233056659347518,4010110,26112.296057011932,0.3305799542639906,0.9716141648541482,1.9362237115774137,0.23513259193154654,114.4375,2562,0.0006388852176124844,0.0001909605960059084,0.061819483526051044,0.32795703840190576,0.9823604728284249,0.6694200457360093,0.9970900695158539,0.1246848590188299,0.9997099983744309,0.6694200457360093,2.17063129068773e-05,500000,0.005471218072210645,2.5065007356461138,0.0054726875261888654,4010110,10.152389721435611,0.2414177805069454,0.8835344396092721,4,0.31879999733064324,0.8702852473250082,0.8625,1,90.1008505821228,80,2000000,80,500000,ILA score = update_norm * fisher_score * gradient_variance,313.69831562042236,15.2587890625,5.792898654937744
0.92,0.005,5.0,2.489323633161328,0.3034378019782227,124.04673913043479,-514.9429892203212,41115147.375,0.7215529382228851,2562.0,0.0006388852176124844,0.006938198179278907,0.6927218311466277,0.3935377347861406,0.3935377347861406,0.9732605549973277,0.31037600015750155,0.6896239998424983,0.9871330329613863,0.12468286406108561,1999968.0,0.9997454792477793,0.6896239998424983,0.6896239998424983,0.0002545207522205162,499992.0,0.010148192131671088,1759.1675862263437,20.557902613941827,0.01015138252929091,4010110.0,3289.7601413394223,0.31037600015750155,0.9015654355929881,1099511627776,8192,7.6175820886851024,6.867919683456421,0.13300013542175293,0.9624960422515869,0.9197994987468673,247.328125,0.31080167114734647,0,4.294274683580183,0.5352323521258554,126.51304347826087,2562,0.0006388852176124844,0.010362749423174517,4.99017921090126,0.7453333762932919,0.993678977360943,0.7236923827287003,0.9994170868277326,0.1246828640610856,0.9999332298241594,0.7236923827287003,0.000652387217106587,2000000,499992,0.016009498631002803,14053.92135539651,0.016019949841498085,4010110,26248.28473164141,0.5354224666137893,0.9907548563422583,2.216083335524992,0.26859235698525913,109.77391304347826,2562,0.0006388852176124844,0.00019011448793397801,0.06060235342010856,0.34050299334109413,0.8903207574910733,0.46457753338621066,0.9088559953665166,0.1246828640610856,0.9993476127828934,0.46457753338621066,6.677017584055811e-05,499992,0.0034145341938490357,2.735546956246253,0.0034148314346248267,4010110,9.880791867239168,0.2763076172712997,0.8224805570956558,4,0.3068000005441718,0.9242424242424243,0.92,2,90.15878796577454,115,1999968,115,499992,ILA score = update_norm * fisher_score * gradient_variance,313.6836805343628,15.258544921875,5.772423505783081
0.9575,0.005,5.0,2.313317555969775,0.28201780615392535,126.74766355140189,-1032.392478878796,41115412.0,0.7213823795318604,2562.0,0.0006388852176124844,0.006416713435256903,0.6908728560883901,0.3875327724898503,0.3875327724898503,0.9661889437948248,0.2884345195891823,0.7115654804108178,0.9812501663263212,0.12468436027939386,1999992.0,0.9996667977900758,0.7115654804108178,0.7115654804108178,0.0003332022099241938,499998.0,0.015658031044363262,1534.599732621944,20.55778823115292,0.015663356744746695,4010110.0,3289.9989295649175,0.2884345195891823,0.8926306996733515,1099511627776,8192,7.552529356159078,6.856876611709595,0.13183188438415527,0.9539856910705566,0.9574933583372401,247.328125,0.16905937880277633,0,3.7452102753820506,0.4667776494817675,128.7289719626168,2562,0.0006388852176124844,0.010003939690211995,5.027244731783867,0.6861351766619795,0.9910938340057369,0.7405207667721678,0.9990932302296162,0.12468436027939384,0.999965616808794,0.7405207667721678,0.001021182868460424,2000000,499998,0.04019697885028614,12258.981506988406,0.04019836099821851,4010110,26252.230105407536,0.4669691472978234,0.992520830029803,2.0810888602739652,0.25126146627789236,115.33644859813084,2562,0.0006388852176124844,0.00019149781605595236,0.0434914905927144,0.3359335415531389,0.8547814294289433,0.5330308527021765,0.86791843210123,0.12468436027939384,0.9989788171315396,0.5330308527021765,3.438319120596667e-05,499998,0.0024992847640382056,2.384698564419523,0.002499766377593944,4010110,9.164517076016637,0.2594792332278322,0.7944067801341974,4,0.3273999973316677,0.9577861163227016,0.9575,3,90.78914213180542,107,1999992,107,499998,ILA score = update_norm * fisher_score * gradient_variance,313.6856994628906,15.25872802734375,5.771059036254883
0.955,0.005,5.0,2.3366065225201793,0.28472710547851326,126.11458333333333,-1549.8630844952538,41115710.625,0.7246935665607452,2562.0,0.0006388852176124844,0.006607687933116239,0.6973974627908319,0.3886867554878931,0.3886867554878931,0.9654084937393447,0.2913347934116295,0.7086652065883705,0.9816762753078433,0.12468286406108561,1999968.0,0.999696559202003,0.7086652065883705,0.7086652065883705,0.0003034407979970316,499992.0,0.019371205352198193,1599.0249506910914,20.558184243447897,0.01937795090043503,4010110.0,3289.8000354454307,0.2913347934116295,0.8860071069363185,1099511627776,8192,7.60704376893133,6.888611793518066,0.13213348388671875,0.9589297771453857,0.9549086900974473,247.328125,0.14060872465372085,0,3.9027624261182687,0.4864138812872892,128.55555555555554,2562,0.0006388852176124844,0.009500434168626656,5.085675194859505,0.6995134362723211,0.9870771632485662,0.740505200995651,0.9984679177051635,0.1246828640610856,0.9998937632689454,0.740505200995651,0.0005159607418473433,2000000,499992,0.03141528451096795,12775.048861458898,0.03141862232269775,4010110,26253.286917857826,0.4866075970384167,0.9916780054036031,2.0812386766894875,0.2511165218687538,111.99074074074075,2562,0.0006388852176124844,0.00019371575112753453,0.05091143667232245,0.3337675192864419,0.866057792177889,0.5133924029615833,0.8769204812509952,0.1246828640610856,0.9994840392581527,0.5133924029615833,0.00010623673105458753,499992,0.005252104728290258,2.2813682749983855,0.005252788740075265,4010110,8.754164003883488,0.2594947990043491,0.8329952200583742,4,0.31689999741502106,0.9587155963302751,0.955,4,90.55570077896118,108,1999968,108,499992,ILA score = update_norm * fisher_score * gradient_variance,313.6879777908325,15.258544921875,5.797548532485962
0.97,0.005,5.0,2.2347488122646912,0.2726568892567426,124.88,-2067.14275298343,41115949.375,0.7264399528503418,2562.0,0.0006388852176124844,0.0059779931135284774,0.7035772401850409,0.3831303041633378,0.3831303041633378,0.9568295765143808,0.27863488237027106,0.7213651176297291,0.9761037478897565,0.12468286406108561,1999968.0,0.9995200870242616,0.7213651176297291,0.7213651176297291,0.0004799129757383086,499992.0,0.024118493595974903,1440.5677748729559,20.558303620357925,0.02413135641472286,4010110.0,3289.9042814201257,0.27863488237027106,0.8634663773853957,1099511627776,8192,7.623392941378422,6.893765211105347,0.13126015663146973,0.9509854316711426,0.9699879951980793,247.328125,0.10338737197220325,0,3.5156496474949117,0.4381447701846043,126.66,2562,0.0006388852176124844,0.009662848719371528,5.158494308590889,0.6645630986132312,0.9857880500277703,0.7526461126940128,0.9979610671190995,0.1246828640610856,0.9997728519542036,0.7526461126940128,0.0008590897227300776,2000000,499992,0.043171017142588385,11507.463612869382,0.04320813680885919,4010110,26252.293536938727,0.4383412670850116,0.9919506710201745,1.9838643358785988,0.2390612943813063,114.66,2562,0.0006388852176124844,0.0001964969004072937,0.04075905028730631,0.32002232415012466,0.843167827411634,0.5616587329149885,0.8472821565238755,0.1246828640610856,0.9991409102772699,0.5616587329149885,0.00022714804579637704,499992,0.003138191120462583,2.1575910132960416,0.003138904116398565,4010110,8.417430160567164,0.2473538873059872,0.7854214985024432,4,0.3491000024951063,0.9707532051282053,0.97,5,90.42909455299377,100,1999968,100,499992,ILA score = update_norm * fisher_score * gradient_variance,313.68979930877686,15.258544921875,5.811519622802734
